STUDENT,CRSE,GRADE_CATGORY,CRSE_SEM,GRAD_SEM
2340,160,1,2.0,8.0
2340,143,-1,1.0,8.0
2342,140,1,1.0,9.0
2343,165,1,2.0,7.0
2343,265,1,3.0,7.0
2343,166,1,2.0,7.0
2343,267,1,5.0,7.0
2345,105,-1,1.0,10.0
2346,165,-1,4.0,0.0
2346,140,1,1.0,0.0
2346,143,-1,2.0,0.0
2347,265,1,1.0,8.0
2347,266,1,2.0,8.0
2347,201,1,3.0,8.0
2347,317,1,4.0,8.0
2347,314,1,6.0,8.0
2348,150,1,2.0,8.0
2352,265,1,3.0,8.0
2352,166,1,2.0,8.0
2352,201,1,4.0,8.0
2352,267,1,4.0,8.0
2352,317,-1,5.0,8.0
2353,150,1,3.0,7.0
2355,143,-1,2.0,7.0
2356,166,1,1.0,8.0
2356,265,1,2.0,8.0
2356,267,1,2.0,8.0
2356,317,1,4.0,8.0
2356,373,1,7.0,8.0
2358,165,-1,1.0,10.0
2358,165,1,2.0,10.0
2359,140,1,1.0,8.0
2359,165,1,3.0,8.0
2359,143,1,2.0,8.0
2359,265,1,5.0,8.0
2359,166,1,4.0,8.0
2360,165,1,1.0,11.0
2360,166,1,2.0,11.0
2361,201,1,8.0,0.0
2362,140,1,1.0,0.0
2363,166,1,1.0,8.0
2365,165,1,2.0,8.0
2365,165,-1,1.0,8.0
2366,140,1,2.0,11.0
2371,150,-1,1.0,0.0
2373,207,1,1.0,0.0
2374,265,1,1.0,9.0
2374,267,1,2.0,9.0
2374,201,1,3.0,9.0
2374,385,1,3.0,9.0
2374,317,1,5.0,9.0
2374,301,1,7.0,9.0
2374,414,1,6.0,9.0
2375,201,1,1.0,8.0
2375,267,1,1.0,8.0
2375,301,1,3.0,8.0
2375,317,1,2.0,8.0
2375,304,1,5.0,8.0
2375,314,1,6.0,8.0
2375,492,1,6.0,8.0
2375,490,1,8.0,8.0
2376,143,1,1.0,10.0
2376,165,1,2.0,10.0
2377,267,-1,3.0,0.0
2378,101,1,1.0,0.0
2378,165,1,2.0,0.0
2379,181,-1,1.0,8.0
2380,267,1,3.0,10.0
2380,267,1,3.0,10.0
2380,265,1,2.0,10.0
2380,265,1,2.0,10.0
2380,385,1,4.0,10.0
2380,385,1,4.0,10.0
2380,373,1,7.0,10.0
2380,373,1,7.0,10.0
2380,317,1,6.0,10.0
2380,317,1,6.0,10.0
2380,365,1,6.0,10.0
2380,365,1,6.0,10.0
2380,267,1,8.0,10.0
2380,267,1,8.0,10.0
2382,150,1,7.0,10.0
2384,150,1,5.0,7.0
2386,143,1,1.0,8.0
2386,165,1,2.0,8.0
2386,265,1,3.0,8.0
2386,266,1,4.0,8.0
2387,265,1,2.0,8.0
2388,143,1,1.0,0.0
2388,165,1,2.0,0.0
2389,265,1,4.0,9.0
2389,350,-1,6.0,9.0
2389,317,1,8.0,9.0
2390,150,1,1.0,0.0
2391,267,1,1.0,6.0
2391,267,1,1.0,6.0
2391,201,1,3.0,6.0
2391,201,1,3.0,6.0
2391,317,1,3.0,6.0
2391,317,1,3.0,6.0
2391,414,1,5.0,6.0
2391,414,1,5.0,6.0
2391,492,1,6.0,6.0
2391,492,1,6.0,6.0
2392,105,1,1.0,0.0
2393,165,1,2.0,7.0
2393,165,1,2.0,7.0
2394,143,-1,1.0,12.0
2395,150,1,3.0,8.0
2396,165,-1,1.0,8.0
2396,166,1,3.0,8.0
2396,165,1,2.0,8.0
2397,140,1,1.0,0.0
2398,101,1,2.0,9.0
2398,143,1,2.0,9.0
2398,140,1,1.0,9.0
2398,165,1,3.0,9.0
2398,166,1,4.0,9.0
2398,201,1,4.0,9.0
2399,267,1,3.0,11.0
2399,267,1,3.0,11.0
2399,265,1,4.0,11.0
2399,265,1,4.0,11.0
2399,166,1,2.0,11.0
2399,166,1,2.0,11.0
2400,160,1,2.0,7.0
2403,265,1,1.0,7.0
2404,143,1,1.0,8.0
2404,104,1,6.0,8.0
2405,143,1,1.0,8.0
2405,166,1,3.0,8.0
2405,165,1,2.0,8.0
2405,265,1,4.0,8.0
2406,207,1,6.0,9.0
2407,165,-1,1.0,8.0
2408,104,1,3.0,4.0
2409,165,1,1.0,0.0
2410,265,1,1.0,6.0
2411,265,1,2.0,8.0
2411,166,1,1.0,8.0
2411,201,1,3.0,8.0
2411,267,1,3.0,8.0
2411,317,1,4.0,8.0
2411,414,1,5.0,8.0
2411,373,1,7.0,8.0
2411,492,1,7.0,8.0
2411,240,1,6.0,8.0
2412,150,1,2.0,0.0
2413,140,1,4.0,9.0
2414,143,1,1.0,8.0
2414,165,1,2.0,8.0
2414,166,1,3.0,8.0
2414,265,1,4.0,8.0
2414,266,1,5.0,8.0
2416,165,-1,1.0,0.0
2418,165,1,1.0,8.0
2418,166,1,2.0,8.0
2418,265,-1,4.0,8.0
2418,207,1,6.0,8.0
2421,165,1,1.0,10.0
2421,165,1,1.0,10.0
2421,166,1,2.0,10.0
2421,166,1,2.0,10.0
2421,265,1,3.0,10.0
2421,265,1,3.0,10.0
2421,267,1,4.0,10.0
2421,267,1,4.0,10.0
2421,201,1,7.0,10.0
2421,201,1,7.0,10.0
2421,385,1,7.0,10.0
2421,385,1,7.0,10.0
2421,207,1,6.0,10.0
2421,207,1,6.0,10.0
2421,317,1,8.0,10.0
2421,317,1,8.0,10.0
2422,165,1,1.0,8.0
2422,166,1,2.0,8.0
2422,265,1,3.0,8.0
2422,266,1,4.0,8.0
2426,150,1,1.0,8.0
2426,160,1,2.0,8.0
2428,104,1,6.0,8.0
2429,150,1,5.0,10.0
2430,267,-1,4.0,0.0
2431,165,1,1.0,8.0
2431,166,1,2.0,8.0
2431,265,1,3.0,8.0
2431,267,1,5.0,8.0
2431,201,1,7.0,8.0
2432,150,-1,4.0,4.0
2433,104,1,3.0,4.0
2434,166,1,1.0,7.0
2434,207,1,2.0,7.0
2435,165,1,1.0,7.0
2435,207,1,3.0,7.0
2435,166,1,2.0,7.0
2438,150,1,2.0,8.0
2439,165,1,1.0,0.0
2441,104,-1,2.0,9.0
2442,160,1,2.0,7.0
2442,140,1,4.0,7.0
2446,165,-1,1.0,0.0
2446,165,1,2.0,0.0
2447,143,1,1.0,8.0
2448,165,1,6.0,0.0
2449,166,1,1.0,10.0
2449,265,-1,3.0,10.0
2449,166,1,2.0,10.0
2450,165,1,8.0,0.0
2450,166,1,8.0,0.0
2452,165,-1,4.0,9.0
2452,143,1,1.0,9.0
2452,165,-1,2.0,9.0
2453,106,1,4.0,8.0
2455,150,1,6.0,10.0
2456,267,1,5.0,8.0
2458,150,1,1.0,6.0
2459,165,1,3.0,8.0
2460,166,1,2.0,10.0
2460,265,-1,3.0,10.0
2461,105,1,1.0,8.0
2463,265,1,1.0,6.0
2463,265,1,1.0,6.0
2464,101,1,1.0,9.0
2464,165,1,1.0,9.0
2464,166,1,2.0,9.0
2464,201,1,3.0,9.0
2464,267,1,3.0,9.0
2464,265,1,2.0,9.0
2464,317,1,5.0,9.0
2464,240,1,4.0,9.0
2465,166,1,1.0,0.0
2465,265,1,2.0,0.0
2465,201,-1,4.0,0.0
2466,104,1,4.0,8.0
2467,140,-1,1.0,0.0
2467,143,1,3.0,0.0
2469,265,1,1.0,7.0
2469,317,1,3.0,7.0
2469,267,1,2.0,7.0
2469,314,1,4.0,7.0
2469,301,1,7.0,7.0
2469,492,1,7.0,7.0
2470,166,1,1.0,0.0
2470,265,1,2.0,0.0
2471,140,1,1.0,0.0
2471,104,1,2.0,0.0
2472,150,1,1.0,0.0
2473,150,1,1.0,8.0
2474,165,1,1.0,0.0
2474,166,-1,2.0,0.0
2476,143,1,1.0,8.0
2476,160,1,2.0,8.0
2479,143,1,1.0,8.0
2481,105,1,1.0,10.0
2482,104,1,6.0,7.0
2483,143,1,1.0,8.0
2484,150,1,1.0,8.0
2485,207,1,3.0,8.0
2485,166,1,4.0,8.0
2485,165,1,1.0,8.0
2485,166,1,2.0,8.0
2486,166,1,5.0,10.0
2486,265,-1,6.0,10.0
2486,165,1,4.0,10.0
2487,160,1,2.0,6.0
2494,160,1,5.0,9.0
2495,385,1,4.0,9.0
2498,165,1,1.0,0.0
2498,166,1,2.0,0.0
2499,265,-1,1.0,7.0
2500,165,1,1.0,0.0
2501,165,1,1.0,8.0
2501,166,1,2.0,8.0
2502,207,-1,1.0,0.0
2503,143,-1,6.0,11.0
2503,140,1,2.0,11.0
2504,104,1,4.0,7.0
2505,143,1,1.0,8.0
2505,165,1,2.0,8.0
2505,166,-1,4.0,8.0
2505,265,1,5.0,8.0
2505,207,1,7.0,8.0
2506,104,1,2.0,8.0
2506,104,1,2.0,8.0
2508,150,1,4.0,8.0
2509,165,1,1.0,8.0
2509,166,1,2.0,8.0
2509,265,1,4.0,8.0
2509,207,1,5.0,8.0
2510,101,1,1.0,8.0
2510,143,1,1.0,8.0
2510,166,1,3.0,8.0
2510,165,1,2.0,8.0
2510,265,1,5.0,8.0
2510,317,1,5.0,8.0
2510,201,1,4.0,8.0
2510,435,1,7.0,8.0
2510,266,1,6.0,8.0
2510,301,1,6.0,8.0
2510,436,1,6.0,8.0
2510,414,1,6.0,8.0
2510,341,1,8.0,8.0
2510,350,1,8.0,8.0
2510,397,1,8.0,8.0
2510,492,1,8.0,8.0
2511,166,1,3.0,9.0
2511,207,1,4.0,9.0
2511,165,1,1.0,9.0
2511,166,-1,2.0,9.0
2513,143,-1,1.0,8.0
2513,143,1,2.0,8.0
2513,104,1,4.0,8.0
2514,104,1,7.0,9.0
2515,165,-1,1.0,9.0
2517,165,1,1.0,8.0
2517,166,1,2.0,8.0
2517,265,1,3.0,8.0
2518,150,-1,1.0,10.0
2520,143,1,3.0,8.0
2520,160,1,7.0,8.0
2521,150,1,5.0,9.0
2523,201,1,6.0,0.0
2524,150,-1,2.0,0.0
2525,104,1,6.0,8.0
2526,140,1,5.0,8.0
2526,150,1,6.0,8.0
2527,151,1,2.0,12.0
2528,207,1,1.0,7.0
2529,265,1,6.0,8.0
2529,265,1,6.0,8.0
2530,301,1,5.0,8.0
2530,414,1,5.0,8.0
2530,317,1,4.0,8.0
2530,365,1,4.0,8.0
2530,341,1,7.0,8.0
2530,492,1,7.0,8.0
2530,302,1,6.0,8.0
2530,314,1,6.0,8.0
2532,265,1,1.0,8.0
2532,317,1,3.0,8.0
2532,201,1,2.0,8.0
2532,267,1,2.0,8.0
2532,341,1,5.0,8.0
2532,301,-1,4.0,8.0
2532,492,1,7.0,8.0
2532,314,1,6.0,8.0
2532,385,1,8.0,8.0
2534,143,1,1.0,8.0
2535,104,1,5.0,0.0
2536,140,1,1.0,10.0
2536,143,-1,2.0,10.0
2537,106,-1,5.0,8.0
2538,143,1,1.0,8.0
2538,165,1,2.0,8.0
2538,166,1,3.0,8.0
2538,207,1,4.0,8.0
2539,165,-1,1.0,10.0
2539,166,-1,2.0,10.0
2539,166,1,2.0,10.0
2540,150,1,3.0,9.0
2541,143,1,1.0,11.0
2546,140,1,4.0,8.0
2549,104,1,5.0,0.0
2550,101,1,1.0,8.0
2550,101,1,1.0,8.0
2550,201,1,1.0,8.0
2550,201,1,1.0,8.0
2550,267,1,1.0,8.0
2550,267,1,1.0,8.0
2550,314,1,2.0,8.0
2550,314,1,2.0,8.0
2550,317,1,2.0,8.0
2550,317,1,2.0,8.0
2550,490,1,2.0,8.0
2550,490,1,2.0,8.0
2550,301,1,3.0,8.0
2550,301,1,3.0,8.0
2550,414,1,3.0,8.0
2550,414,1,3.0,8.0
2550,302,1,4.0,8.0
2550,302,1,4.0,8.0
2550,415,1,4.0,8.0
2550,415,1,4.0,8.0
2550,490,1,7.0,8.0
2550,490,1,7.0,8.0
2550,492,1,7.0,8.0
2550,492,1,7.0,8.0
2550,490,1,6.0,8.0
2550,490,1,6.0,8.0
2551,104,-1,3.0,0.0
2552,105,1,2.0,0.0
2555,104,-1,1.0,0.0
2556,143,1,1.0,0.0
2557,105,1,3.0,6.0
2558,104,1,1.0,7.0
2559,207,-1,7.0,11.0
2560,207,1,6.0,9.0
2561,104,1,1.0,8.0
2561,140,1,2.0,8.0
2563,165,1,1.0,0.0
2563,265,-1,3.0,0.0
2563,166,1,2.0,0.0
2564,104,1,4.0,8.0
2565,165,1,1.0,10.0
2566,166,-1,2.0,9.0
2567,165,1,1.0,8.0
2569,265,1,1.0,0.0
2569,207,1,3.0,0.0
2570,165,1,1.0,8.0
2570,166,-1,3.0,8.0
2571,165,-1,1.0,8.0
2571,165,1,2.0,8.0
2572,140,1,1.0,8.0
2574,267,1,1.0,7.0
2574,267,1,1.0,7.0
2574,101,1,2.0,7.0
2574,101,1,2.0,7.0
2574,201,1,2.0,7.0
2574,201,1,2.0,7.0
2574,317,1,2.0,7.0
2574,317,1,2.0,7.0
2574,301,1,3.0,7.0
2574,301,1,3.0,7.0
2574,201,1,4.0,7.0
2574,201,1,4.0,7.0
2574,373,1,4.0,7.0
2574,373,1,4.0,7.0
2574,414,1,3.0,7.0
2574,414,1,3.0,7.0
2574,267,1,6.0,7.0
2574,267,1,6.0,7.0
2574,490,1,6.0,7.0
2574,490,1,6.0,7.0
2574,490,1,5.0,7.0
2574,490,1,5.0,7.0
2574,302,1,7.0,7.0
2574,302,1,7.0,7.0
2574,492,1,7.0,7.0
2574,492,1,7.0,7.0
2575,265,1,1.0,8.0
2575,201,1,3.0,8.0
2575,267,1,2.0,8.0
2575,317,1,5.0,8.0
2575,301,1,6.0,8.0
2576,140,1,1.0,9.0
2577,140,1,1.0,0.0
2578,267,-1,2.0,6.0
2579,105,1,1.0,4.0
2583,201,-1,5.0,8.0
2583,166,-1,4.0,8.0
2583,341,1,6.0,8.0
2584,265,1,2.0,8.0
2585,104,1,6.0,8.0
2586,207,1,3.0,0.0
2586,265,1,4.0,0.0
2587,143,-1,1.0,0.0
2588,165,1,2.0,8.0
2590,265,1,2.0,0.0
2594,104,1,5.0,8.0
2597,165,1,1.0,0.0
2598,105,1,1.0,7.0
2599,105,1,3.0,8.0
2600,143,1,1.0,8.0
2600,165,1,2.0,8.0
2600,166,-1,3.0,8.0
2600,166,1,4.0,8.0
2600,207,-1,5.0,8.0
2601,165,1,2.0,0.0
2605,143,-1,3.0,10.0
2605,160,1,6.0,10.0
2606,143,1,2.0,8.0
2608,165,-1,2.0,7.0
2609,140,1,2.0,8.0
2609,143,1,5.0,8.0
2610,165,1,1.0,8.0
2610,201,1,3.0,8.0
2610,265,1,3.0,8.0
2610,166,1,2.0,8.0
2610,342,1,5.0,8.0
2610,317,1,4.0,8.0
2610,341,1,4.0,8.0
2610,435,1,7.0,8.0
2610,267,1,8.0,8.0
2612,140,-1,1.0,0.0
2612,143,1,2.0,0.0
2613,143,1,4.0,8.0
2613,151,-1,5.0,8.0
2614,165,1,8.0,12.0
2615,165,1,2.0,8.0
2615,201,1,3.0,8.0
2615,265,1,3.0,8.0
2615,301,-1,5.0,8.0
2615,341,1,5.0,8.0
2615,435,1,5.0,8.0
2615,266,1,4.0,8.0
2615,317,1,4.0,8.0
2615,414,1,7.0,8.0
2615,497,1,7.0,8.0
2615,301,1,6.0,8.0
2615,397,1,6.0,8.0
2615,436,1,6.0,8.0
2616,165,1,1.0,8.0
2616,166,-1,2.0,8.0
2616,166,-1,3.0,8.0
2616,266,1,5.0,8.0
2616,265,1,4.0,8.0
2618,143,-1,2.0,0.0
2619,104,-1,5.0,10.0
2622,165,1,1.0,9.0
2623,104,1,8.0,0.0
2624,165,-1,2.0,0.0
2625,165,-1,2.0,9.0
2625,166,1,4.0,9.0
2625,266,-1,6.0,9.0
2626,265,-1,3.0,9.0
2627,101,1,1.0,6.0
2627,165,1,1.0,6.0
2627,166,1,2.0,6.0
2627,201,1,3.0,6.0
2627,265,1,3.0,6.0
2627,301,-1,5.0,6.0
2627,435,1,5.0,6.0
2627,267,1,4.0,6.0
2627,317,1,4.0,6.0
2627,436,1,4.0,6.0
2627,414,1,4.0,6.0
2627,385,1,6.0,6.0
2627,397,1,6.0,6.0
2627,492,1,6.0,6.0
2628,106,1,2.0,0.0
2629,140,1,4.0,8.0
2630,414,1,7.0,8.0
2630,435,1,7.0,8.0
2630,497,1,7.0,8.0
2630,397,1,6.0,8.0
2630,436,1,6.0,8.0
2631,143,1,1.0,0.0
2632,105,-1,2.0,8.0
2633,143,1,1.0,0.0
2635,140,1,3.0,11.0
2635,165,1,5.0,11.0
2635,143,1,4.0,11.0
2636,105,1,4.0,5.0
2638,140,1,1.0,9.0
2638,143,1,2.0,9.0
2638,165,1,2.0,9.0
2640,165,1,2.0,8.0
2640,166,1,8.0,8.0
2642,104,-1,2.0,0.0
2643,140,1,3.0,11.0
2643,143,1,5.0,11.0
2645,140,1,1.0,8.0
2649,207,1,5.0,10.0
2651,150,1,7.0,8.0
2652,166,1,4.0,9.0
2652,201,1,4.0,9.0
2652,265,1,5.0,9.0
2652,266,1,5.0,9.0
2652,301,1,7.0,9.0
2652,435,1,7.0,9.0
2652,497,1,7.0,9.0
2652,317,1,6.0,9.0
2652,341,1,6.0,9.0
2652,397,1,6.0,9.0
2652,414,1,8.0,9.0
2652,436,1,8.0,9.0
2652,165,1,1.0,9.0
2653,317,-1,1.0,6.0
2653,166,-1,2.0,6.0
2653,166,1,3.0,6.0
2655,165,1,2.0,8.0
2655,143,1,1.0,8.0
2656,165,1,1.0,0.0
2657,150,-1,3.0,0.0
2659,160,1,7.0,0.0
2660,166,1,6.0,11.0
2662,140,1,1.0,8.0
2666,105,1,3.0,4.0
2667,165,1,1.0,0.0
2667,166,1,2.0,0.0
2667,207,1,5.0,0.0
2668,160,1,6.0,8.0
2669,140,1,7.0,8.0
2670,165,1,1.0,9.0
2670,207,1,3.0,9.0
2671,265,1,3.0,8.0
2671,101,1,5.0,8.0
2671,301,1,5.0,8.0
2671,317,1,5.0,8.0
2671,341,1,5.0,8.0
2671,201,1,4.0,8.0
2671,240,1,4.0,8.0
2671,267,1,4.0,8.0
2671,301,1,6.0,8.0
2671,373,1,7.0,8.0
2671,414,1,7.0,8.0
2671,435,1,7.0,8.0
2671,350,1,8.0,8.0
2671,397,1,8.0,8.0
2671,436,1,8.0,8.0
2671,492,1,8.0,8.0
2673,165,1,1.0,7.0
2673,166,1,2.0,7.0
2673,207,1,4.0,7.0
2674,143,1,1.0,8.0
2675,140,1,1.0,0.0
2676,165,1,1.0,8.0
2676,166,1,2.0,8.0
2677,165,1,2.0,8.0
2677,166,1,2.0,8.0
2680,140,1,2.0,7.0
2680,150,1,4.0,7.0
2681,207,-1,4.0,0.0
2681,165,-1,1.0,0.0
2681,166,-1,2.0,0.0
2682,165,1,1.0,0.0
2682,166,1,2.0,0.0
2683,165,1,2.0,12.0
2684,165,1,1.0,0.0
2688,165,1,2.0,11.0
2689,166,-1,5.0,11.0
2689,165,1,4.0,11.0
2689,165,-1,3.0,11.0
2689,143,1,2.0,11.0
2690,150,1,2.0,0.0
2691,267,1,2.0,6.0
2691,265,1,1.0,6.0
2693,143,1,2.0,8.0
2694,104,1,1.0,7.0
2695,104,1,1.0,4.0
2697,143,1,1.0,8.0
2698,105,1,1.0,8.0
2700,160,1,1.0,0.0
2701,160,-1,1.0,0.0
2702,166,1,7.0,10.0
2703,165,1,1.0,8.0
2703,265,1,3.0,8.0
2703,166,1,2.0,8.0
2704,143,1,2.0,0.0
2705,207,1,1.0,0.0
2706,140,1,1.0,8.0
2706,165,-1,3.0,8.0
2707,150,-1,1.0,4.0
2710,151,1,7.0,7.0
2711,150,1,6.0,8.0
2711,140,1,8.0,8.0
2712,165,1,1.0,8.0
2712,166,1,2.0,8.0
2712,265,-1,3.0,8.0
2714,143,1,2.0,9.0
2714,140,1,1.0,9.0
2715,150,1,1.0,7.0
2716,105,-1,6.0,10.0
2717,143,1,1.0,8.0
2718,166,1,1.0,0.0
2718,265,1,2.0,0.0
2719,104,1,6.0,7.0
2720,150,1,5.0,8.0
2721,165,1,2.0,0.0
2722,105,-1,2.0,6.0
2723,165,1,2.0,8.0
2724,101,1,1.0,5.0
2724,265,-1,1.0,5.0
2724,201,1,2.0,5.0
2724,317,1,2.0,5.0
2725,140,1,6.0,0.0
2728,140,1,1.0,4.0
2731,104,1,4.0,8.0
2732,265,1,3.0,8.0
2732,166,1,2.0,8.0
2732,267,1,4.0,8.0
2733,140,1,1.0,10.0
2734,150,1,1.0,5.0
2734,150,1,1.0,5.0
2734,151,1,4.0,5.0
2734,151,1,4.0,5.0
2736,165,1,1.0,0.0
2737,140,1,2.0,0.0
2738,166,1,2.0,7.0
2738,165,1,1.0,7.0
2738,265,1,3.0,7.0
2738,267,1,3.0,7.0
2738,207,1,4.0,7.0
2738,385,1,5.0,7.0
2739,165,-1,1.0,8.0
2739,166,1,2.0,8.0
2739,265,1,3.0,8.0
2742,150,1,2.0,5.0
2743,145,1,2.0,0.0
2744,165,1,1.0,0.0
2744,207,1,3.0,0.0
2744,166,1,2.0,0.0
2746,143,1,1.0,6.0
2746,165,-1,2.0,6.0
2749,317,1,3.0,8.0
2749,266,1,5.0,8.0
2749,414,1,5.0,8.0
2749,240,1,6.0,8.0
2749,373,1,6.0,8.0
2749,492,1,8.0,8.0
2749,341,1,7.0,8.0
2750,151,-1,6.0,0.0
2751,267,1,3.0,8.0
2751,265,1,2.0,8.0
2751,341,1,5.0,8.0
2751,414,1,5.0,8.0
2751,201,1,4.0,8.0
2751,317,1,4.0,8.0
2751,240,1,6.0,8.0
2751,342,1,6.0,8.0
2752,143,1,1.0,8.0
2752,166,1,3.0,8.0
2752,165,1,2.0,8.0
2754,143,1,1.0,8.0
2755,143,-1,1.0,0.0
2756,143,1,1.0,8.0
2756,143,1,1.0,8.0
2756,165,1,2.0,8.0
2756,165,1,2.0,8.0
2757,165,1,1.0,8.0
2759,104,1,3.0,7.0
2760,104,-1,6.0,6.0
2761,104,1,3.0,5.0
2762,207,1,6.0,7.0
2763,140,1,1.0,8.0
2764,165,1,1.0,7.0
2764,166,1,2.0,7.0
2764,265,1,3.0,7.0
2765,143,1,1.0,0.0
2769,160,1,3.0,6.0
2771,105,1,1.0,8.0
2772,166,-1,2.0,9.0
2772,265,-1,4.0,9.0
2772,165,-1,1.0,9.0
2775,414,-1,7.0,9.0
2775,435,1,7.0,9.0
2775,497,1,7.0,9.0
2775,301,-1,6.0,9.0
2775,397,1,6.0,9.0
2775,341,1,8.0,9.0
2775,436,1,8.0,9.0
2776,166,1,1.0,4.0
2776,265,1,2.0,4.0
2776,317,1,3.0,4.0
2777,160,1,3.0,9.0
2779,140,1,1.0,8.0
2781,104,1,4.0,8.0
2784,165,1,1.0,8.0
2784,265,1,3.0,8.0
2784,166,1,2.0,8.0
2785,165,1,1.0,8.0
2785,265,1,3.0,8.0
2785,166,1,2.0,8.0
2785,201,1,4.0,8.0
2785,317,1,4.0,8.0
2785,301,1,5.0,8.0
2785,267,1,8.0,8.0
2786,104,1,1.0,0.0
2787,166,1,2.0,8.0
2787,166,1,2.0,8.0
2787,165,1,1.0,8.0
2787,165,1,1.0,8.0
2787,265,1,3.0,8.0
2787,265,1,3.0,8.0
2787,267,1,3.0,8.0
2787,267,1,3.0,8.0
2788,143,1,2.0,8.0
2789,140,-1,1.0,5.0
2790,105,1,6.0,6.0
2791,143,1,2.0,0.0
2791,165,-1,4.0,0.0
2791,140,1,1.0,0.0
2792,143,-1,1.0,0.0
2793,166,1,1.0,10.0
2793,265,1,2.0,10.0
2794,104,1,1.0,7.0
2794,140,1,4.0,7.0
2795,104,1,2.0,7.0
2795,140,1,4.0,7.0
2797,143,1,4.0,10.0
2797,165,-1,2.0,10.0
2799,165,-1,2.0,8.0
2802,104,1,8.0,10.0
2803,165,1,2.0,10.0
2804,265,1,3.0,11.0
2807,150,-1,3.0,12.0
2807,143,1,1.0,12.0
2808,165,1,1.0,0.0
2808,166,1,2.0,0.0
2808,265,1,3.0,0.0
2809,140,1,1.0,7.0
2809,104,1,3.0,7.0
2811,150,1,1.0,0.0
2812,267,1,3.0,8.0
2812,201,1,4.0,8.0
2812,317,1,4.0,8.0
2812,101,1,5.0,8.0
2812,301,1,5.0,8.0
2812,341,1,5.0,8.0
2812,435,1,5.0,8.0
2812,397,1,6.0,8.0
2812,436,1,6.0,8.0
2812,414,1,6.0,8.0
2813,165,-1,1.0,12.0
2813,166,-1,2.0,12.0
2813,207,1,7.0,12.0
2814,201,1,4.0,8.0
2814,341,1,4.0,8.0
2814,317,1,5.0,8.0
2814,435,1,5.0,8.0
2814,397,1,6.0,8.0
2814,436,1,6.0,8.0
2814,301,1,7.0,8.0
2814,497,1,7.0,8.0
2814,414,-1,6.0,8.0
2816,165,1,2.0,9.0
2818,150,-1,4.0,0.0
2819,143,1,1.0,10.0
2820,165,1,4.0,0.0
2820,143,1,3.0,0.0
2821,165,1,1.0,8.0
2821,166,1,2.0,8.0
2821,265,-1,3.0,8.0
2821,201,1,5.0,8.0
2821,267,1,5.0,8.0
2821,317,1,7.0,8.0
2821,414,1,8.0,8.0
2821,492,1,8.0,8.0
2823,105,1,2.0,10.0
2824,104,1,3.0,8.0
2824,140,1,2.0,8.0
2826,104,1,7.0,12.0
2827,265,1,3.0,0.0
2827,341,1,4.0,0.0
2827,267,1,4.0,0.0
2828,165,1,1.0,8.0
2830,143,-1,3.0,0.0
2833,165,1,1.0,8.0
2833,265,1,3.0,8.0
2833,166,1,2.0,8.0
2833,266,1,5.0,8.0
2834,160,1,1.0,0.0
2835,104,1,8.0,10.0
2836,140,1,1.0,8.0
2837,165,-1,4.0,0.0
2837,165,1,5.0,0.0
2838,181,1,5.0,8.0
2839,150,1,1.0,8.0
2840,104,1,6.0,8.0
2841,181,-1,4.0,7.0
2842,140,1,1.0,0.0
2844,104,1,8.0,8.0
2845,265,1,4.0,11.0
2846,165,1,1.0,6.0
2849,165,-1,1.0,8.0
2850,104,1,6.0,8.0
2853,165,1,1.0,8.0
2853,166,1,2.0,8.0
2853,207,1,3.0,8.0
2855,143,1,2.0,0.0
2857,150,1,1.0,0.0
2860,165,-1,1.0,0.0
2860,166,-1,3.0,0.0
2862,166,1,1.0,6.0
2862,265,1,2.0,6.0
2862,266,1,3.0,6.0
2863,104,1,3.0,0.0
2864,301,-1,1.0,5.0
2864,414,1,1.0,5.0
2864,101,1,3.0,5.0
2864,301,1,3.0,5.0
2864,317,1,3.0,5.0
2864,302,-1,2.0,5.0
2864,350,1,2.0,5.0
2864,302,1,4.0,5.0
2864,314,1,4.0,5.0
2864,492,1,4.0,5.0
2866,165,-1,1.0,9.0
2867,160,1,3.0,11.0
2868,165,-1,5.0,0.0
2868,140,1,3.0,0.0
2868,143,1,3.0,0.0
2869,143,1,2.0,0.0
2869,165,1,3.0,0.0
2870,101,1,7.0,0.0
2870,165,-1,6.0,0.0
2870,150,1,8.0,0.0
2870,166,1,8.0,0.0
2871,165,1,2.0,9.0
2871,166,1,3.0,9.0
2872,140,1,1.0,8.0
2873,314,1,5.0,5.0
2873,165,1,1.0,5.0
2876,265,1,1.0,0.0
2877,150,1,2.0,0.0
2878,165,1,1.0,0.0
2879,165,1,1.0,0.0
2879,150,1,2.0,0.0
2880,104,-1,3.0,8.0
2881,165,1,1.0,8.0
2881,166,1,2.0,8.0
2881,240,1,2.0,8.0
2881,207,-1,3.0,8.0
2881,207,1,4.0,8.0
2881,265,1,4.0,8.0
2882,166,1,3.0,8.0
2882,207,1,6.0,8.0
2883,143,1,1.0,10.0
2884,143,1,1.0,9.0
2886,140,1,4.0,8.0
2890,150,1,1.0,0.0
2891,165,1,8.0,8.0
2892,104,1,4.0,6.0
2893,201,1,5.0,8.0
2893,240,1,7.0,8.0
2893,301,1,7.0,8.0
2893,304,1,7.0,8.0
2893,314,1,6.0,8.0
2893,317,1,6.0,8.0
2893,341,1,6.0,8.0
2893,414,1,6.0,8.0
